"","MODEL","CALCERR","LIBVER","FULLID","CALCVAL","INST","CODE"
"248","Detailed Model",9e-05,"LIB-2.0","HEU-MET-THERM-014-001",1.0179487,"TEST2","CODE-1.0"
"249","Detailed Model",8e-05,"LIB-2.0","HEU-MET-THERM-031-001",1.0187365,"TEST2","CODE-1.0"
"250",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-001",1.00798,"TEST2","CODE-1.0"
"251",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-002",1.0056772,"TEST2","CODE-1.0"
"252",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-003",1.0118988,"TEST2","CODE-1.0"
"253",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-004",1.0082729,"TEST2","CODE-1.0"
"254",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-001-005",1.0085557,"TEST2","CODE-1.0"
"255",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-001-006",1.0120705,"TEST2","CODE-1.0"
"256",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-007",1.0078285,"TEST2","CODE-1.0"
"257",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-008",1.0081618,"TEST2","CODE-1.0"
"258",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-001-009",1.0042632,"TEST2","CODE-1.0"
"259",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-001-010",1.002324,"TEST2","CODE-1.0"
"260",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-004-003",0.9983143,"TEST2","CODE-1.0"
"261",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-004-004",1.000708,"TEST2","CODE-1.0"
"262",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-004-005",0.999395,"TEST2","CODE-1.0"
"263",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-004-006",0.9959509,"TEST2","CODE-1.0"
"264",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-001",0.9919715,"TEST2","CODE-1.0"
"265",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-002",0.9963953,"TEST2","CODE-1.0"
"266",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-003",1.0083436,"TEST2","CODE-1.0"
"267",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-004",1.0106363,"TEST2","CODE-1.0"
"268",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-005",1.0179285,"TEST2","CODE-1.0"
"269",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-006",1.009091,"TEST2","CODE-1.0"
"270",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-007",1.0107777,"TEST2","CODE-1.0"
"271",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-008",0.991416,"TEST2","CODE-1.0"
"272",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-009",0.9960721,"TEST2","CODE-1.0"
"273",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-010",1.0081214,"TEST2","CODE-1.0"
"274",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-011",1.010808,"TEST2","CODE-1.0"
"275",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-012",0.9909312,"TEST2","CODE-1.0"
"276",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-013",0.994345,"TEST2","CODE-1.0"
"277",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-014",1.0091617,"TEST2","CODE-1.0"
"278",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-015",1.0168478,"TEST2","CODE-1.0"
"279",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-016",1.0087072,"TEST2","CODE-1.0"
"280",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-017",1.0105252,"TEST2","CODE-1.0"
"281",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-018",1.0101111,"TEST2","CODE-1.0"
"282",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-019",1.0173225,"TEST2","CODE-1.0"
"283",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-020",1.0091213,"TEST2","CODE-1.0"
"284",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-021",1.0109595,"TEST2","CODE-1.0"
"285",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-022",1.0084345,"TEST2","CODE-1.0"
"286",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-006-023",1.010505,"TEST2","CODE-1.0"
"287",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-024",1.017777,"TEST2","CODE-1.0"
"288",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-025",1.0094041,"TEST2","CODE-1.0"
"289",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-026",1.0111918,"TEST2","CODE-1.0"
"290",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-027",0.9926987,"TEST2","CODE-1.0"
"291",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-006-028",0.9952944,"TEST2","CODE-1.0"
"292",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-006-029",1.0114039,"TEST2","CODE-1.0"
"293",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-009-001",1.0119897,"TEST2","CODE-1.0"
"294",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-009-002",1.0124139,"TEST2","CODE-1.0"
"295",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-009-003",1.0121412,"TEST2","CODE-1.0"
"296",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-009-004",1.0064246,"TEST2","CODE-1.0"
"297",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-010-001",1.0113029,"TEST2","CODE-1.0"
"298",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-011-001",1.0148278,"TEST2","CODE-1.0"
"299",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-011-002",1.0108383,"TEST2","CODE-1.0"
"300",NA,5e-05,"LIB-2.0","HEU-SOL-THERM-012-001",1.0109797,"TEST2","CODE-1.0"
"301",NA,6e-05,"LIB-2.0","HEU-SOL-THERM-013-001",1.0085658,"TEST2","CODE-1.0"
"302",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-019-001",1.0074346,"TEST2","CODE-1.0"
"303",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-019-002",1.0091718,"TEST2","CODE-1.0"
"304",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-019-003",1.0046975,"TEST2","CODE-1.0"
"305",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-020-001",1.0004757,"TEST2","CODE-1.0"
"306",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-020-002",1.0062428,"TEST2","CODE-1.0"
"307",NA,0.00012,"LIB-2.0","HEU-SOL-THERM-020-003",1.0151308,"TEST2","CODE-1.0"
"308",NA,0.00012,"LIB-2.0","HEU-SOL-THERM-020-004",1.0148278,"TEST2","CODE-1.0"
"309",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-020-005",1.0245339,"TEST2","CODE-1.0"
"310",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-001",1.0108787,"TEST2","CODE-1.0"
"311",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-002",1.0103333,"TEST2","CODE-1.0"
"312",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-003",1.0052732,"TEST2","CODE-1.0"
"313",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-004",1.010808,"TEST2","CODE-1.0"
"314",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-025-005",1.0131916,"TEST2","CODE-1.0"
"315",NA,7e-05,"LIB-2.0","HEU-SOL-THERM-025-006",1.0184941,"TEST2","CODE-1.0"
"316",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-007",1.0228068,"TEST2","CODE-1.0"
"317",NA,7e-05,"LIB-2.0","HEU-SOL-THERM-025-008",1.0200192,"TEST2","CODE-1.0"
"318",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-009",1.0138481,"TEST2","CODE-1.0"
"319",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-010",1.0182315,"TEST2","CODE-1.0"
"320",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-011",1.0172114,"TEST2","CODE-1.0"
"321",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-012",1.0159388,"TEST2","CODE-1.0"
"322",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-013",1.0239885,"TEST2","CODE-1.0"
"323",NA,7e-05,"LIB-2.0","HEU-SOL-THERM-025-014",1.0150904,"TEST2","CODE-1.0"
"324",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-015",1.0089799,"TEST2","CODE-1.0"
"325",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-016",1.0191809,"TEST2","CODE-1.0"
"326",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-017",1.0111312,"TEST2","CODE-1.0"
"327",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-025-018",1.0088385,"TEST2","CODE-1.0"
"328",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-027-001",1.0058691,"TEST2","CODE-1.0"
"329",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-002",1.0067983,"TEST2","CODE-1.0"
"330",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-003",1.0076669,"TEST2","CODE-1.0"
"331",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-004",1.008485,"TEST2","CODE-1.0"
"332",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-005",1.0064347,"TEST2","CODE-1.0"
"333",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-006",1.0013342,"TEST2","CODE-1.0"
"334",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-007",1.0078285,"TEST2","CODE-1.0"
"335",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-008",1.0104545,"TEST2","CODE-1.0"
"336",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-027-009",1.0079497,"TEST2","CODE-1.0"
"337",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-001",1.0064953,"TEST2","CODE-1.0"
"338",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-028-002",1.0071114,"TEST2","CODE-1.0"
"339",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-003",1.0082527,"TEST2","CODE-1.0"
"340",NA,8e-05,"LIB-2.0","HEU-SOL-THERM-028-004",1.0089193,"TEST2","CODE-1.0"
"341",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-005",1.0036269,"TEST2","CODE-1.0"
"342",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-006",1.0074346,"TEST2","CODE-1.0"
"343",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-007",1.0076467,"TEST2","CODE-1.0"
"344",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-008",1.0078588,"TEST2","CODE-1.0"
"345",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-009",1.0054045,"TEST2","CODE-1.0"
"346",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-010",1.003839,"TEST2","CODE-1.0"
"347",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-011",1.0069195,"TEST2","CODE-1.0"
"348",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-012",1.0042935,"TEST2","CODE-1.0"
"349",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-013",1.0059701,"TEST2","CODE-1.0"
"350",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-014",1.0061418,"TEST2","CODE-1.0"
"351",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-015",1.0142218,"TEST2","CODE-1.0"
"352",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-028-016",1.0104646,"TEST2","CODE-1.0"
"353",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-017",1.0057176,"TEST2","CODE-1.0"
"354",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-028-018",1.0065761,"TEST2","CODE-1.0"
"355",NA,4e-05,"LIB-2.0","HEU-SOL-THERM-032-001",1.009293,"TEST2","CODE-1.0"
"356",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-001",1.0050207,"TEST2","CODE-1.0"
"357",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-002",1.0071922,"TEST2","CODE-1.0"
"358",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-003",1.0075659,"TEST2","CODE-1.0"
"359",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-004",1.0051823,"TEST2","CODE-1.0"
"360",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-005",1.0050914,"TEST2","CODE-1.0"
"361",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-006",1.0066872,"TEST2","CODE-1.0"
"362",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-007",1.0075861,"TEST2","CODE-1.0"
"363",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-008",1.0083335,"TEST2","CODE-1.0"
"364",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-009",1.0086062,"TEST2","CODE-1.0"
"365",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-010",1.0071922,"TEST2","CODE-1.0"
"366",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-011",1.0061721,"TEST2","CODE-1.0"
"367",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-012",1.0058994,"TEST2","CODE-1.0"
"368",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-013",1.0108181,"TEST2","CODE-1.0"
"369",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-014",1.0115554,"TEST2","CODE-1.0"
"370",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-015",1.0107979,"TEST2","CODE-1.0"
"371",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-016",1.0100808,"TEST2","CODE-1.0"
"372",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-017",1.0067983,"TEST2","CODE-1.0"
"373",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-018",1.0051015,"TEST2","CODE-1.0"
"374",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-019",1.007172,"TEST2","CODE-1.0"
"375",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-020",1.0073134,"TEST2","CODE-1.0"
"376",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-021",1.0071316,"TEST2","CODE-1.0"
"377",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-022",1.0075558,"TEST2","CODE-1.0"
"378",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-023",1.0069094,"TEST2","CODE-1.0"
"379",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-024",1.0070609,"TEST2","CODE-1.0"
"380",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-025",1.0072326,"TEST2","CODE-1.0"
"381",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-026",1.0079194,"TEST2","CODE-1.0"
"382",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-027",1.0073235,"TEST2","CODE-1.0"
"383",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-038-028",1.0074346,"TEST2","CODE-1.0"
"384",NA,5e-05,"LIB-2.0","HEU-SOL-THERM-042-001",1.0066367,"TEST2","CODE-1.0"
"385",NA,5e-05,"LIB-2.0","HEU-SOL-THERM-042-002",1.0063842,"TEST2","CODE-1.0"
"386",NA,4e-05,"LIB-2.0","HEU-SOL-THERM-042-003",1.010808,"TEST2","CODE-1.0"
"387",NA,3e-05,"LIB-2.0","HEU-SOL-THERM-042-004",1.0122624,"TEST2","CODE-1.0"
"388",NA,3e-05,"LIB-2.0","HEU-SOL-THERM-042-005",1.0102121,"TEST2","CODE-1.0"
"389",NA,3e-05,"LIB-2.0","HEU-SOL-THERM-042-006",1.0104949,"TEST2","CODE-1.0"
"390",NA,3e-05,"LIB-2.0","HEU-SOL-THERM-042-007",1.0113736,"TEST2","CODE-1.0"
"391",NA,3e-05,"LIB-2.0","HEU-SOL-THERM-042-008",1.0120705,"TEST2","CODE-1.0"
"392",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-043-001",1.0046369,"TEST2","CODE-1.0"
"393",NA,7e-05,"LIB-2.0","HEU-SOL-THERM-043-002",1.0154035,"TEST2","CODE-1.0"
"394",NA,6e-05,"LIB-2.0","HEU-SOL-THERM-043-003",1.0109898,"TEST2","CODE-1.0"
"395",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-001",1.0088385,"TEST2","CODE-1.0"
"396",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-002",1.0004454,"TEST2","CODE-1.0"
"397",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-003",1.0079396,"TEST2","CODE-1.0"
"398",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-004",1.0091314,"TEST2","CODE-1.0"
"399",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-005",1.0114948,"TEST2","CODE-1.0"
"400",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-006",1.0152318,"TEST2","CODE-1.0"
"401",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-007",1.0155752,"TEST2","CODE-1.0"
"402",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-008",1.0142016,"TEST2","CODE-1.0"
"403",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-009",1.0082123,"TEST2","CODE-1.0"
"404",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-010",0.9987284,"TEST2","CODE-1.0"
"405",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-011",1.0028795,"TEST2","CODE-1.0"
"406",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-012",1.0056873,"TEST2","CODE-1.0"
"407",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-049-013",1.006667,"TEST2","CODE-1.0"
"408",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-014",1.0078689,"TEST2","CODE-1.0"
"409",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-015",1.0098687,"TEST2","CODE-1.0"
"410",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-016",1.0085355,"TEST2","CODE-1.0"
"411",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-017",1.0082325,"TEST2","CODE-1.0"
"412",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-018",1.0099899,"TEST2","CODE-1.0"
"413",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-019",1.010808,"TEST2","CODE-1.0"
"414",NA,9e-05,"LIB-2.0","HEU-SOL-THERM-049-020",1.009192,"TEST2","CODE-1.0"
"415",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-050-001",1.0174235,"TEST2","CODE-1.0"
"416",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-002",1.0128381,"TEST2","CODE-1.0"
"417",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-003",1.0147369,"TEST2","CODE-1.0"
"418",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-004",1.0144238,"TEST2","CODE-1.0"
"419",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-005",1.0107272,"TEST2","CODE-1.0"
"420",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-006",1.0193021,"TEST2","CODE-1.0"
"421",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-007",1.0082931,"TEST2","CODE-1.0"
"422",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-050-008",1.0078285,"TEST2","CODE-1.0"
"423",NA,1e-04,"LIB-2.0","HEU-SOL-THERM-050-009",1.0070508,"TEST2","CODE-1.0"
"424",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-010",0.9898303,"TEST2","CODE-1.0"
"425",NA,0.00011,"LIB-2.0","HEU-SOL-THERM-050-011",1.0012938,"TEST2","CODE-1.0"
"426",NA,6e-05,"LIB-2.0","IEU-COMP-FAST-004-001",1.0100505,"TEST2","CODE-1.0"
"427","Reference Model",6e-05,"LIB-2.0","IEU-MET-FAST-001-001",1.0101414,"TEST2","CODE-1.0"
"428","Reference Model",6e-05,"LIB-2.0","IEU-MET-FAST-001-002",1.0104949,"TEST2","CODE-1.0"
"429","Reference Model",6e-05,"LIB-2.0","IEU-MET-FAST-001-003",1.0104242,"TEST2","CODE-1.0"
"430","Reference Model",6e-05,"LIB-2.0","IEU-MET-FAST-001-004",1.0115655,"TEST2","CODE-1.0"
"431",NA,6e-05,"LIB-2.0","IEU-MET-FAST-002-001",1.0087981,"TEST2","CODE-1.0"
"432","Detailed Model",6e-05,"LIB-2.0","IEU-MET-FAST-003-001",1.0123028,"TEST2","CODE-1.0"
"433","Detailed Model",6e-05,"LIB-2.0","IEU-MET-FAST-004-001",1.0174437,"TEST2","CODE-1.0"
"434","Detailed Model",6e-05,"LIB-2.0","IEU-MET-FAST-005-001",1.0117978,"TEST2","CODE-1.0"
"435","Detailed Model",6e-05,"LIB-2.0","IEU-MET-FAST-006-001",1.0061115,"TEST2","CODE-1.0"
"436","Detailed Model",5e-05,"LIB-2.0","IEU-MET-FAST-007-001",1.0145248,"TEST2","CODE-1.0"
"437",NA,6e-05,"LIB-2.0","IEU-MET-FAST-008-001",1.0153833,"TEST2","CODE-1.0"
"438",NA,7e-05,"LIB-2.0","IEU-MET-FAST-009-001",1.0206252,"TEST2","CODE-1.0"
"439",NA,5e-05,"LIB-2.0","IEU-MET-FAST-010-001",1.0062327,"TEST2","CODE-1.0"
"440",NA,5e-05,"LIB-2.0","IEU-MET-FAST-012-001",1.01303,"TEST2","CODE-1.0"
"441",NA,5e-05,"LIB-2.0","IEU-MET-FAST-013-001",1.0067983,"TEST2","CODE-1.0"
"442",NA,5e-05,"LIB-2.0","IEU-MET-FAST-014-001",1.0068286,"TEST2","CODE-1.0"
"443",NA,5e-05,"LIB-2.0","IEU-MET-FAST-014-002",1.003536,"TEST2","CODE-1.0"
"444",NA,6e-05,"LIB-2.0","IEU-MET-FAST-015-001",1.0090405,"TEST2","CODE-1.0"
"445",NA,5e-05,"LIB-2.0","IEU-MET-FAST-016-001",1.0063842,"TEST2","CODE-1.0"
"446",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-001-001",1.0095455,"TEST2","CODE-1.0"
"447",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-001-002",1.0090506,"TEST2","CODE-1.0"
"448",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-001-003",1.008485,"TEST2","CODE-1.0"
"449",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-001-004",1.0090708,"TEST2","CODE-1.0"
"450",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-001-005",1.0069195,"TEST2","CODE-1.0"
"451",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-001-006",1.008889,"TEST2","CODE-1.0"
"452",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-001-007",1.0082729,"TEST2","CODE-1.0"
"453",NA,6e-05,"LIB-2.0","LEU-COMP-THERM-001-008",1.0072932,"TEST2","CODE-1.0"
"454",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-002-001",1.0084345,"TEST2","CODE-1.0"
"455",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-002-002",1.0097778,"TEST2","CODE-1.0"
"456",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-002-003",1.0091314,"TEST2","CODE-1.0"
"457",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-002-004",1.008687,"TEST2","CODE-1.0"
"458",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-002-005",1.0076972,"TEST2","CODE-1.0"
"459",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-001",1.0125654,"TEST2","CODE-1.0"
"460",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-002",1.0097475,"TEST2","CODE-1.0"
"461",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-003",1.0089698,"TEST2","CODE-1.0"
"462",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-004",1.0075255,"TEST2","CODE-1.0"
"463",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-005",1.0150399,"TEST2","CODE-1.0"
"464",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-006",1.0155348,"TEST2","CODE-1.0"
"465",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-007",1.0114039,"TEST2","CODE-1.0"
"466",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-008",1.0114241,"TEST2","CODE-1.0"
"467",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-005-009",1.0119796,"TEST2","CODE-1.0"
"468",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-005-010",1.0111918,"TEST2","CODE-1.0"
"469",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-005-011",1.0118382,"TEST2","CODE-1.0"
"470",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-005-012",1.0165246,"TEST2","CODE-1.0"
"471",NA,7e-05,"LIB-2.0","LEU-COMP-THERM-005-013",1.0221705,"TEST2","CODE-1.0"
"472","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-001",1.0100505,"TEST2","CODE-1.0"
"473","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-002",1.0104848,"TEST2","CODE-1.0"
"474","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-003",1.0102525,"TEST2","CODE-1.0"
"475","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-004",1.0100505,"TEST2","CODE-1.0"
"476","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-005",1.0097879,"TEST2","CODE-1.0"
"477","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-006",1.0102121,"TEST2","CODE-1.0"
"478","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-007",1.01,"TEST2","CODE-1.0"
"479","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-008",1.0098384,"TEST2","CODE-1.0"
"480","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-009",1.0098586,"TEST2","CODE-1.0"
"481","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-010",1.0098687,"TEST2","CODE-1.0"
"482","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-011",1.0098485,"TEST2","CODE-1.0"
"483","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-012",1.0096465,"TEST2","CODE-1.0"
"484","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-013",1.0093233,"TEST2","CODE-1.0"
"485","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-014",1.0097475,"TEST2","CODE-1.0"
"486","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-015",1.0097374,"TEST2","CODE-1.0"
"487","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-016",1.0097778,"TEST2","CODE-1.0"
"488","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-017",1.009495,"TEST2","CODE-1.0"
"489","Detailed Model",7e-05,"LIB-2.0","LEU-COMP-THERM-006-018",1.0094041,"TEST2","CODE-1.0"
"490",NA,8e-05,"LIB-2.0","LEU-COMP-THERM-007-001",1.007475,"TEST2","CODE-1.0"
